Name,Team,Pos,GP,G,A,P,PlusMinus,PIM,PPg,PPa,PPp,SHg,SHa,SHp,GWG,GT,FG,EN,SOG,Sh,HT,GA,TA,FO,SB,2,5,Mi,Ma,GM,FI,FW,ATOI,APPT,APKT,+,-,FS,AvR,
Jakob Chychrun,Arizona,LD,81,5,33,38,22,61,1,6,7,0,0,0,1,0,0,0,131,3.8,157,33,74,0,117,23,1,1,0,0,1,1,20:02,1:10,0:34,94,72,0,7.32,
Adam Fox,NY Rangers,RD/LD,82,4,34,38,6,18,0,4,4,0,0,0,0,0,1,0,112,3.6,22,30,55,0,89,9,0,0,0,0,0,0,20:59,1:22,0:22,104,98,0,6.96,
Jérémy Roy,San Jose,RD/LD,49,4,34,38,7,48,1,7,8,0,0,0,1,0,1,0,67,6.0,17,16,25,0,38,19,0,1,0,0,0,0,19:39,2:20,0:06,59,52,1,7.12,
Aaron Ness,Arizona,RD/LD,68,3,35,38,20,24,0,13,13,0,0,0,0,0,0,0,86,3.5,36,15,18,0,52,12,0,0,0,0,0,0,18:29,1:55,0:04,73,53,1,7.13,
Zach Werenski,Columbus,LD,82,3,35,38,-30,25,0,13,13,0,0,0,0,0,0,0,140,2.1,70,27,158,0,125,10,1,0,0,0,1,0,22:13,2:27,1:20,74,104,0,7.17,
Vince Hinostroza,Arizona,RW/LW/C,82,17,20,37,-7,6,0,1,1,0,0,0,1,1,5,0,119,14.3,17,11,14,0,29,3,0,0,0,0,0,0,12:24,0:13,0:00,43,50,0,7.01,
Rocco Grimaldi,Washington,RW/C,67,17,20,37,2,18,0,0,0,0,0,0,1,0,1,0,119,14.3,18,13,7,0.08,38,4,0,1,0,0,0,0,12:28,0:02,0:00,45,43,0,6.97,
Andrew Shaw,Los Angeles,RW/C,82,14,23,37,-45,70,1,6,7,0,0,0,1,0,2,0,147,9.5,155,27,26,0.19,96,35,0,0,0,0,0,0,17:35,1:07,2:54,42,87,1,6.74,
Loui Eriksson,Vancouver,RW/LW,76,13,24,37,3,20,2,7,9,1,0,1,2,0,5,0,174,7.5,116,23,22,0,23,10,0,0,0,0,0,0,15:15,1:52,0:37,49,46,1,7.16,
Jordan Greenway,Minnesota,LW/RW,82,13,24,37,-11,22,1,0,1,0,0,0,2,1,3,0,119,10.9,147,18,33,0,63,11,0,0,0,0,0,0,14:43,0:03,0:53,50,61,4,7.11,
Michael Frolík,Calgary,RW,81,13,24,37,-23,36,0,0,0,0,0,0,2,1,3,0,196,6.6,134,46,20,0,51,18,0,0,0,0,0,0,18:39,0:21,0:36,58,81,1,6.78,
Charlie Coyle,Toronto,C/RW,82,11,26,37,-25,22,4,4,8,0,0,0,0,0,1,0,189,5.8,112,16,9,0.40,26,11,0,0,0,0,0,0,13:48,0:51,0:05,45,70,1,7.15,
Mike Reilly,Montreal,LD,82,8,29,37,18,32,2,2,4,0,0,0,3,0,3,0,86,9.3,38,21,68,0,75,16,0,0,0,0,0,0,18:17,1:01,0:16,90,72,0,7.17,
Markus Nutivaara,Columbus,LD,82,4,33,37,-17,20,0,6,6,0,0,0,0,0,0,0,96,4.2,50,40,215,0,142,10,0,0,0,0,0,0,21:30,0:51,1:38,97,114,0,6.98,
Mikhail Sergachev,Tampa Bay,LD/RD,82,3,34,37,13,62,3,8,11,0,0,0,1,0,1,0,168,1.8,169,32,75,0,150,31,0,0,0,0,0,0,21:31,2:18,1:48,88,75,0,7.48,
Roope Hintz,Vegas,LW/C,72,18,18,36,-4,24,0,0,0,0,0,0,2,0,0,0,80,22.5,116,9,4,0.10,35,12,0,0,0,0,0,0,12:26,0:00,0:01,44,48,0,6.69,
Mikko Koivu,Minnesota,C,71,16,20,36,-7,6,0,0,0,0,0,0,3,1,0,0,117,13.7,60,11,35,0.65,48,3,0,0,0,0,0,0,15:19,0:22,1:19,46,53,3,6.86,
Frédérik Gauthier,Toronto,C,79,15,21,36,-1,18,0,0,0,0,0,0,4,0,1,0,168,8.9,145,16,21,0.60,42,9,0,0,0,0,0,0,13:13,0:00,0:47,51,52,1,6.80,
Bo Horvat,Vancouver,C,82,12,24,36,-42,37,7,10,17,0,0,0,0,1,1,0,134,9.0,197,22,30,0.60,124,16,1,0,0,0,0,0,18:43,1:22,3:21,32,74,1,6.63,
Jack Hughes,New Jersey,C,79,12,24,36,-20,40,2,5,7,0,0,0,1,1,2,0,78,15.4,34,12,8,0.43,46,20,0,0,0,0,0,0,13:27,1:00,0:00,35,55,1,6.35,
Henrik Borgström,Florida,C,82,10,26,36,-16,30,0,0,0,0,0,0,3,0,2,0,89,11.2,11,6,14,0.44,42,10,0,1,0,0,0,0,13:22,0:00,0:00,57,73,1,6.40,
Mattias Ekholm,Nashville,LD,82,6,30,36,29,8,1,5,6,0,0,0,1,0,0,0,187,3.2,92,26,197,0,116,4,0,0,0,0,0,0,23:19,1:19,1:02,112,83,0,7.46,
Torey Krug,Boston,LD/RD,82,6,30,36,-26,32,3,14,17,0,0,0,1,1,1,0,167,3.6,68,27,93,0,114,16,0,0,0,0,0,0,21:02,2:20,0:42,66,92,0,7.24,
Josh Morrissey,Winnipeg,LD/RD,82,6,30,36,-18,50,3,10,13,0,0,0,0,0,0,0,195,3.1,157,44,98,0,155,25,0,0,0,0,0,0,24:58,2:42,2:00,80,98,1,7.48,
Mathew Dumba,Minnesota,RD/LD,81,6,30,36,21,56,1,6,7,0,0,0,2,0,1,0,187,3.2,66,34,155,0,140,23,0,1,0,0,0,0,21:37,1:37,0:53,100,79,2,7.51,
Marc-Édouard Vlasic,San Jose,LD,82,5,31,36,10,8,2,6,8,0,0,0,0,0,1,0,104,4.8,51,41,210,0,125,4,0,0,0,0,0,0,20:56,2:04,1:25,82,72,0,7.24,
Bode Wilde,Bridgeport,RD/LD,82,4,32,36,1,20,2,7,9,0,0,0,0,0,0,0,99,4.0,39,21,17,0,47,10,0,0,0,0,0,0,16:33,2:21,0:02,75,74,0,6.93,
Sami Niku,Winnipeg,LD/RD,82,4,32,36,-7,22,1,3,4,0,0,0,1,0,2,0,104,3.8,85,31,36,0,83,11,0,0,0,0,0,0,17:11,1:14,0:15,85,92,1,7.12,
Kevin Hayes,Anaheim,C/LW,77,22,13,35,-30,32,4,1,5,0,0,0,1,0,3,0,134,16.4,154,13,14,0.48,77,16,0,0,0,0,0,0,15:39,0:37,1:35,38,68,0,6.66,
Kevin Roy,Florida,LW/RW,82,17,18,35,-27,6,0,0,0,0,0,0,1,0,3,0,162,10.5,12,17,9,0,24,3,0,0,0,0,0,0,13:02,0:10,0:00,47,74,2,6.95,
Tim Schaller,Vancouver,LW/C/RW,82,17,18,35,-15,36,1,0,1,0,0,0,1,0,6,0,123,13.8,157,33,35,0.00,38,13,0,1,0,0,0,0,14:05,0:02,0:22,39,54,0,6.89,
Andy Miele,Arizona,C,82,13,22,35,-12,16,0,0,0,0,0,0,1,0,2,0,126,10.3,23,18,5,0.38,26,8,0,0,0,0,0,0,12:18,0:00,0:00,46,58,2,6.99,
Shea Theodore,Vegas,RD/LD,82,5,30,35,-10,26,1,9,10,0,0,0,0,0,0,0,138,3.6,148,40,55,0,173,13,0,0,0,0,0,0,23:29,1:31,2:56,75,85,0,7.21,
Dante Fabbro,Nashville,RD,82,4,31,35,11,6,1,3,4,0,0,0,0,0,1,0,66,6.1,28,28,80,0,81,3,0,0,0,0,0,0,16:21,0:33,0:21,86,75,0,7.06,
Brett Pesce,Winnipeg,RD,68,4,31,35,14,18,2,6,8,0,2,2,0,0,0,0,78,5.1,25,32,160,0,92,9,0,0,0,0,0,0,18:50,1:07,1:41,73,59,1,7.18,
Tim Heed,Edmonton,RD,82,3,32,35,20,8,0,4,4,0,0,0,1,0,0,0,86,3.5,51,23,30,0,91,4,0,0,0,0,0,0,18:24,1:27,0:12,93,73,2,7.22,
Christian Fischer,Arizona,RW/C,82,16,18,34,-5,10,0,0,0,0,0,0,5,0,3,0,142,11.3,46,24,15,0.31,33,5,0,0,0,0,0,0,12:29,0:00,0:00,43,48,4,6.98,
Zach Hyman,Toronto,LW/RW,82,16,18,34,5,18,0,0,0,0,1,1,1,0,4,0,206,7.8,161,24,19,0.18,46,9,0,0,0,0,0,0,14:33,0:11,1:40,58,53,1,7.28,
Jonathan Marchessault,Vegas,LW/RW,82,16,18,34,-26,48,5,2,7,1,0,1,4,0,1,0,117,13.7,100,36,14,0.14,64,19,0,1,0,0,0,0,15:30,0:59,1:04,38,64,2,6.87,
Magnus Pääjärvi,Columbus,LW/RW,77,15,19,34,-27,22,0,0,0,0,0,0,0,0,0,0,122,12.3,59,16,57,0,59,11,0,0,0,0,0,0,13:49,0:00,0:00,43,70,1,6.90,
Connor Brown,Ottawa,RW,82,13,21,34,-34,4,0,2,2,0,0,0,0,0,3,0,139,9.4,17,13,21,0,21,2,0,0,0,0,0,0,12:47,0:18,0:00,44,78,1,6.83,
Adam Mascherin,Texas,LW,82,12,22,34,-28,8,0,0,0,0,0,0,0,1,2,0,89,13.5,102,8,2,0.00,25,4,0,0,0,0,0,0,12:33,0:02,0:00,41,69,0,6.93,
Michael Dal Colle,NY Islanders,LW,74,11,23,34,10,0,0,0,0,0,0,0,0,0,1,0,135,8.1,53,14,16,0,47,0,0,0,0,0,0,0,11:13,0:00,0:00,44,34,1,7.23,
David Backes,Boston,RW/C,82,9,25,34,-26,89,0,0,0,0,0,0,3,0,2,0,138,6.5,131,27,55,0.33,90,37,1,1,0,0,1,1,14:46,0:00,1:41,41,67,1,6.72,
Boo Nieves,NY Rangers,C/LW,71,6,28,34,-7,12,0,0,0,0,0,0,2,0,1,0,78,7.7,33,14,14,0.53,42,6,0,0,0,0,0,0,13:13,0:00,0:01,55,62,2,6.93,
Henri Jokiharju,Buffalo,RD/LD,82,4,30,34,18,8,0,3,3,0,0,0,0,0,0,0,110,3.6,20,28,108,0,101,4,0,0,0,0,0,0,16:49,0:46,0:20,80,62,0,7.21,
Dustin Byfuglien,Winnipeg,RD,81,4,30,34,-13,100,3,9,12,0,0,0,1,0,0,0,196,2.0,241,40,155,0,137,40,0,2,0,0,0,0,25:06,2:34,1:42,88,101,3,7.35,
Michal Kempný,Washington,LD/RD,71,3,31,34,49,34,0,6,6,0,0,0,1,0,0,0,105,2.9,57,40,142,0,101,17,0,0,0,0,0,0,22:20,1:11,1:32,108,59,1,7.24,
Tyler Ennis,Ottawa,LW/RW,63,17,16,33,-9,6,2,1,3,0,0,0,0,0,4,0,160,10.6,21,18,7,0,29,3,0,0,0,0,0,0,14:49,1:28,0:00,45,54,1,7.08,
Kyle Turris,Nashville,C,69,16,17,33,-13,20,0,0,0,0,0,0,4,0,2,0,96,16.7,28,4,29,0.52,21,10,0,0,0,0,0,0,13:07,0:00,0:01,43,56,0,6.64,
Kieffer Bellows,Bridgeport,LW/C,82,13,20,33,1,4,3,2,5,0,0,0,0,1,0,0,127,10.2,42,10,12,0.00,64,2,0,0,0,0,0,0,12:34,0:35,0:00,43,42,1,6.98,
Tyler Bertuzzi,Detroit,LW/RW,82,10,23,33,-24,24,2,3,5,0,0,0,0,0,2,0,90,11.1,136,19,11,0.08,47,12,0,0,0,0,0,0,14:27,0:43,1:10,40,64,2,6.91,
Juuso Välimäki,Stockton,LD/RD,81,6,27,33,-34,30,3,10,13,0,0,0,1,0,3,0,122,4.9,146,29,22,0,89,15,0,0,0,0,0,0,17:45,1:54,0:15,53,87,1,7.10,
David Savard,Columbus,RD/LD,82,5,28,33,3,22,1,5,6,0,0,0,2,1,0,0,120,4.2,103,45,96,0,110,11,0,0,0,0,0,0,21:49,1:06,1:02,100,97,0,6.98,
Radko Gudas,Washington,RD,61,5,28,33,27,77,3,8,11,0,0,0,0,0,0,0,68,7.4,51,35,116,0,86,31,1,1,0,0,1,1,21:04,1:08,1:42,81,54,1,6.80,
Ryan Pulock,NY Islanders,RD,47,4,29,33,13,10,2,6,8,0,0,0,1,0,1,0,146,2.7,68,35,116,0,92,5,0,0,0,0,0,0,28:42,2:15,1:40,70,57,2,7.60,
Christian Djoos,Washington,LD/RD,82,4,29,33,5,22,0,3,3,0,0,0,1,0,0,0,104,3.8,19,32,86,0,78,11,0,0,0,0,0,0,18:04,0:12,0:14,91,86,0,7.01,
Travis Sanheim,Vegas,LD/RD,80,4,29,33,22,28,0,5,5,0,0,0,1,0,0,0,119,3.4,108,34,92,0,162,14,0,0,0,0,0,0,20:55,0:51,2:52,84,62,0,7.31,
T.J. Tynan,Buffalo,C,79,17,15,32,-7,24,0,0,0,0,0,0,4,0,2,0,89,19.1,8,10,16,0.45,34,12,0,0,0,0,0,0,12:09,0:00,0:00,43,50,1,6.47,
Scott Laughton,Philadelphia,C,82,16,16,32,-17,58,0,0,0,2,0,2,3,0,2,0,112,14.3,98,10,28,0.60,54,24,0,1,0,0,0,0,14:29,0:05,1:49,41,58,2,6.49,
Warren Foegele,Chicago,LW,75,14,18,32,-5,7,0,0,0,0,0,0,3,0,4,0,160,8.8,27,13,19,0,32,1,1,0,0,0,1,0,11:43,0:00,0:00,44,49,2,7.27,
Filip Zadina,Detroit,LW/RW,79,14,18,32,-41,22,4,3,7,0,0,0,1,0,1,0,95,14.7,118,19,8,0,34,11,0,0,0,0,0,0,13:50,1:18,0:00,31,72,0,6.90,
Devin Shore,San Jose,LW/C/RW,78,14,18,32,-27,60,0,2,2,0,0,0,2,0,4,0,113,12.4,97,12,27,0.19,33,25,0,1,0,0,0,0,13:05,0:20,0:01,39,66,1,6.60,
Colton Sissons,Nashville,RW/C/LW,72,13,19,32,-1,17,0,0,0,0,0,0,4,0,2,0,181,7.2,52,14,42,0.43,31,6,1,0,0,0,1,0,12:41,0:00,0:00,42,43,0,7.07,
Jason Dickinson,Dallas,C/LW,81,13,19,32,-32,32,3,3,6,0,0,0,2,0,4,0,108,12.0,136,13,17,0.50,71,16,0,0,0,0,0,0,15:05,0:39,1:36,38,70,1,6.60,
Alex Iafallo,Los Angeles,LW/C,82,12,20,32,-57,48,1,0,1,0,0,0,0,0,0,0,129,9.3,112,22,13,0,25,24,0,0,0,0,0,0,13:46,0:19,0:00,34,91,1,6.80,
Brent Seabrook,Edmonton,RD,76,9,23,32,19,10,3,3,6,0,1,1,0,0,0,0,148,6.1,86,21,107,0.00,93,5,0,0,0,0,0,0,22:06,1:51,0:52,91,72,0,7.20,
Erik Johnson,Colorado,RD,65,7,25,32,23,20,3,7,10,0,0,0,2,0,2,0,108,6.5,83,22,121,0,110,10,0,0,0,0,0,0,22:31,3:33,0:50,78,55,1,7.29,
Mark Giordano,Calgary,LD/RD,82,6,26,32,-8,54,3,9,12,0,1,1,1,0,1,0,161,3.7,133,33,122,0,183,22,0,1,0,0,0,0,24:03,2:00,3:30,80,88,1,7.20,
Samuel Girard,Colorado,LD/RD,73,1,31,32,18,14,0,12,12,0,0,0,1,0,0,0,111,0.9,24,20,67,0,107,7,0,0,0,0,0,0,22:01,3:27,0:52,95,77,1,7.42,
Miro Heiskanen,Dallas,LD/RD,79,1,31,32,-20,26,1,7,8,0,0,0,1,0,1,0,109,0.9,76,23,61,0,136,13,0,0,0,0,0,0,19:58,0:57,0:35,71,91,1,7.27,
Sam Gagner,Philadelphia,RW/C,75,16,15,31,-1,14,1,0,1,0,0,0,2,0,3,0,150,10.7,58,8,5,0,18,7,0,0,0,0,0,0,12:16,1:07,0:00,42,43,1,7.19,
André Burakovsky,Edmonton,LW/RW,64,14,17,31,-8,2,2,2,4,0,0,0,1,0,1,0,122,11.5,31,8,5,0,11,1,0,0,0,0,0,0,13:19,0:53,0:00,41,49,0,7.17,
Trevor Lewis,Los Angeles,C/RW/LW,77,14,17,31,-33,26,2,6,8,0,0,0,0,0,2,0,185,7.6,140,28,14,0,18,13,0,0,0,0,0,0,14:17,2:05,0:06,34,67,1,6.83,
Dennis Cholowski,Detroit,LD,82,4,27,31,-36,54,3,10,13,0,0,0,0,0,3,0,102,3.9,102,43,32,0,152,27,0,0,0,0,0,0,19:32,1:41,1:50,50,86,0,7.07,
Jonas Brodin,Minnesota,LD/RD,76,3,28,31,22,8,1,2,3,0,0,0,0,0,0,0,106,2.8,76,34,129,0,110,4,0,0,0,0,0,0,20:56,1:34,1:00,85,63,1,7.17,
Tyler Pitlick,Philadelphia,RW/C,82,15,15,30,-20,30,0,0,0,0,0,0,2,0,2,0,180,8.3,110,10,14,0.00,28,15,0,0,0,0,0,0,12:51,0:00,0:03,47,67,1,7.04,
Nikolai Prokhorkin,Los Angeles,C,79,15,15,30,-38,82,1,0,1,0,0,0,2,0,1,0,94,16.0,133,8,11,0.51,52,36,0,1,0,0,0,0,13:04,0:09,0:00,39,77,0,6.37,
Justin Abdelkader,Detroit,LW/RW,81,13,17,30,-28,78,1,1,2,0,1,1,1,0,2,0,127,10.2,208,31,20,0,71,34,0,1,0,0,0,0,14:40,0:35,1:19,34,62,1,6.98,
Gabriel Dumont,Columbus,C/RW/LW,65,12,18,30,-24,38,0,0,0,0,0,0,1,0,1,0,112,10.7,22,11,56,0.48,44,14,0,1,0,0,0,0,13:52,0:00,0:00,44,68,2,6.46,
Maxime Comtois,Anaheim,LW,80,9,21,30,-29,36,3,1,4,0,0,0,1,1,1,0,122,7.4,183,16,24,0,17,18,0,0,0,0,0,0,13:17,0:38,0:00,38,67,1,7.01,
Evan Bouchard,Edmonton,RD/LD,73,6,24,30,12,8,0,2,2,0,0,0,1,0,2,0,109,5.5,32,14,36,0,55,4,0,0,0,0,0,0,15:50,0:31,0:00,82,70,2,7.18,
Quinn Hughes,Vancouver,LD,82,6,24,30,-12,22,5,10,15,0,0,0,0,0,2,0,96,6.3,55,29,10,0,113,11,0,0,0,0,0,0,17:41,2:10,0:44,56,68,1,7.05,
John Klingberg,Dallas,RD/LD,82,3,27,30,-37,16,1,14,15,0,1,1,0,0,0,0,156,1.9,91,36,74,0,144,8,0,0,0,0,0,0,22:05,2:05,2:20,61,98,0,7.22,
Brendan Smith,NY Rangers,LD/RD,81,3,27,30,17,60,0,0,0,0,0,0,0,0,0,0,79,3.8,51,55,93,0,86,30,0,0,0,0,0,0,18:17,0:00,0:54,92,75,1,6.74,
Travis Zajac,New Jersey,C,76,15,14,29,-2,34,0,0,0,0,1,1,1,0,3,0,79,19.0,93,20,37,0.61,109,17,0,0,0,0,0,0,16:18,0:09,3:19,49,51,0,6.49,
Andrew Cogliano,Dallas,LW,81,12,17,29,-20,16,0,0,0,0,0,0,0,0,1,0,116,10.3,59,20,23,0.00,21,8,0,0,0,0,0,0,12:08,0:02,0:04,36,56,2,6.81,
Anthony Duclair,Ottawa,RW/LW,54,11,18,29,-18,10,3,3,6,0,0,0,0,0,1,0,130,8.5,23,14,2,0.00,19,5,0,0,0,0,0,0,14:47,1:42,0:00,40,58,0,6.96,
Kyle Clifford,Los Angeles,LW,82,8,21,29,-22,91,0,0,0,0,0,0,0,0,1,0,82,9.8,145,17,19,0,28,28,1,3,0,0,1,0,12:34,0:00,0:00,39,61,1,6.70,
Nate Schmidt,Vegas,LD/RD,81,7,22,29,-17,18,2,11,13,0,0,0,1,1,0,0,151,4.6,109,55,98,0,224,9,0,0,0,0,0,0,24:58,1:29,4:20,65,82,0,7.11,
John Moore,Boston,LD,81,5,24,29,-13,50,0,3,3,0,0,0,0,0,1,0,102,4.9,127,61,105,0,113,25,0,0,0,0,0,0,19:58,1:02,1:47,68,81,1,6.93,
Sami Vatanen,Buffalo,RD,81,4,25,29,-24,18,3,8,11,0,0,0,1,1,1,0,110,3.6,108,31,96,0,143,9,0,0,0,0,0,0,20:13,1:37,1:33,61,85,1,7.26,
Derick Brassard,NY Islanders,C,82,17,11,28,14,12,0,0,0,0,0,0,3,0,3,0,125,13.6,28,10,24,0.53,38,6,0,0,0,0,0,0,12:35,0:00,0:00,50,36,1,6.55,
Dominik Kubalík,Rockford,LW,55,14,14,28,3,2,0,0,0,0,0,0,3,0,1,0,83,16.9,11,5,11,0.14,40,1,0,0,0,0,0,0,12:33,0:00,0:00,39,36,1,6.47,
Vladimír Sobotka,Montreal,C/LW/RW,63,14,14,28,4,20,0,0,0,0,0,0,1,0,2,0,100,14.0,30,21,50,0.62,47,10,0,0,0,0,0,0,14:20,0:00,0:51,45,41,1,6.75,
Brock McGinn,Carolina,LW/RW,67,13,15,28,-3,14,0,0,0,0,0,0,1,0,1,0,157,8.3,42,14,22,0,27,7,0,0,0,0,0,0,12:34,0:00,0:00,38,41,0,6.99,
Casey Cizikas,NY Islanders,C,66,13,15,28,-1,22,0,0,0,0,0,0,1,0,2,0,119,10.9,31,8,23,0.50,29,11,0,0,0,0,0,0,11:46,0:00,0:00,41,42,1,6.56,
Jeremy Bracco,Toronto,RW,63,10,18,28,0,12,0,0,0,0,0,0,1,0,1,0,75,13.3,32,12,2,0,13,6,0,0,0,0,0,0,12:07,0:08,0:00,37,37,3,7.14,
Andrew Copp,Winnipeg,C/LW,76,10,18,28,-21,14,0,0,0,0,0,0,2,0,1,0,93,10.8,33,9,22,0.54,40,7,0,0,0,0,0,0,12:02,0:00,0:00,34,55,0,6.47,
Chandler Stephenson,Washington,LW/C,76,9,19,28,-9,23,0,0,0,0,0,0,1,0,2,0,91,9.9,42,20,52,0.29,47,9,1,0,0,0,1,1,12:18,0:00,0:00,36,45,0,6.84,
Jakob Forsbacka-Karlsson,Edmonton,C/LW,82,8,20,28,-29,12,0,0,0,0,0,0,0,0,0,0,95,8.4,24,13,43,0.68,45,6,0,0,0,0,0,0,12:02,0:00,0:04,40,69,0,6.45,
Stephen Johns,Dallas,RD,82,4,24,28,-9,54,2,4,6,0,0,0,0,0,0,0,81,4.9,191,38,64,0,199,22,0,1,0,0,0,0,21:57,0:57,2:53,81,90,0,6.84,
P.K. Subban,New Jersey,RD/LD,82,4,24,28,-42,58,2,7,9,0,2,2,2,0,1,0,130,3.1,178,38,71,0,223,29,0,0,0,0,0,0,23:32,1:47,4:10,63,105,1,7.10,
Ivan Provorov,Philadelphia,LD,82,3,25,28,7,12,1,8,9,0,0,0,1,0,1,0,133,2.3,114,29,81,0,161,6,0,0,0,0,0,0,21:19,2:38,2:17,76,69,1,7.35,
Hampus Lindholm,Montreal,LD,80,2,26,28,-4,27,0,1,1,0,0,0,0,0,0,0,118,1.7,101,46,220,0,158,11,1,0,0,0,0,0,22:14,1:25,2:27,78,82,0,7.14,
Mike Green,Detroit,RD/LD,78,1,27,28,-44,38,1,10,11,0,0,0,0,0,0,0,102,1.0,193,45,45,0,206,19,0,0,0,0,0,0,24:52,1:41,3:54,54,98,0,7.05,
Peter Cehlárik,Boston,LW/RW,63,14,13,27,-16,6,1,4,5,0,0,0,2,2,1,0,95,14.7,67,22,4,0.00,24,3,0,0,0,0,0,0,12:38,0:33,0:02,30,46,0,6.98,
Travis Boyd,Washington,RW/C,61,13,14,27,9,4,1,0,1,0,0,0,2,0,2,0,92,14.1,41,13,5,0.15,24,2,0,0,0,0,0,0,12:26,0:07,0:00,42,33,1,6.98,
Thomas Vanek,New Jersey,LW/RW,66,13,14,27,-7,32,2,2,4,0,0,0,2,0,2,0,114,11.4,94,20,3,0.33,11,16,0,0,0,0,0,0,12:38,0:41,0:00,32,39,0,6.91,
Mark Jankowski,Calgary,C,81,13,14,27,-22,80,0,0,0,0,0,0,0,0,1,0,95,13.7,117,11,10,0.57,27,40,0,0,0,0,0,0,12:34,0:00,0:02,44,66,0,6.46,
Mike Ferrantino,Winnipeg,C,82,11,16,27,-20,12,0,0,0,0,0,0,1,0,1,0,69,15.9,21,14,5,0,27,6,0,0,0,0,0,0,12:58,0:00,0:02,39,59,0,6.65,
Carl Söderberg,Arizona,C,75,10,17,27,-1,6,0,0,0,0,0,0,2,0,3,0,85,11.8,41,8,59,0.53,66,3,0,0,0,0,0,0,13:01,0:00,0:16,37,38,1,6.49,
Zemgus Girgensons,St. Louis,LW/C,70,10,17,27,-6,12,0,0,0,0,0,0,2,0,3,0,122,8.2,38,15,58,0.19,29,6,0,0,0,0,0,0,13:04,0:00,0:15,41,47,1,6.80,
Jonny Brodzinski,San Jose,RW/C,67,9,18,27,-5,91,0,0,0,0,0,0,3,0,2,0,107,8.4,50,15,31,0,57,8,3,3,0,3,3,0,13:29,0:00,1:16,38,43,1,7.10,
Seth Griffith,Winnipeg,RW/C/LW,46,8,19,27,1,14,0,2,2,0,0,0,1,0,0,0,83,9.6,10,11,10,0,15,7,0,0,0,0,0,0,14:04,0:33,0:00,38,37,1,7.07,
Nick Jensen,Washington,LD/RD,77,4,23,27,-2,28,0,0,0,0,0,0,2,0,0,0,92,4.3,46,38,129,0,95,9,0,1,0,0,0,0,18:39,0:34,0:53,76,78,1,6.90,
Haydn Fleury,Carolina,LD,64,3,24,27,4,28,0,2,2,2,0,2,0,0,0,0,79,3.8,76,50,118,0,84,9,0,1,0,0,0,0,19:49,0:26,1:13,70,66,1,6.88,
Drew Doughty,Los Angeles,RD/LD,82,3,24,27,-34,44,2,8,10,0,0,0,1,0,1,0,139,2.2,137,41,93,0.14,202,17,0,1,0,0,0,0,24:10,2:20,4:01,58,92,1,7.07,
Brad Richardson,Arizona,C/LW,82,13,13,26,3,46,0,0,0,0,0,0,1,0,1,0,123,10.6,51,21,46,0.70,50,18,0,1,0,0,0,0,12:44,0:00,0:06,45,42,1,6.79,
Alex Tuch,Vegas,RW,72,12,14,26,-20,68,2,0,2,0,2,2,0,0,2,0,125,9.6,185,11,28,0.31,54,24,0,2,0,0,0,0,13:36,0:12,1:22,33,53,3,7.08,
Noel Acciari,Florida,RW/C,82,11,15,26,-19,10,0,0,0,0,0,0,0,0,1,0,125,8.8,66,20,80,0.08,51,5,0,0,0,0,0,0,13:19,0:00,1:00,34,53,0,6.76,
Denis Guryanov,Texas,RW/LW,72,11,15,26,-29,12,1,0,1,0,0,0,1,1,2,0,130,8.5,96,9,1,0,9,6,0,0,0,0,0,0,12:43,0:17,0:00,33,62,1,6.86,
Miles Wood,New Jersey,LW,74,11,15,26,-31,75,0,0,0,0,1,1,0,0,1,0,109,10.1,132,21,36,0.05,56,35,1,0,0,0,0,0,14:42,0:03,1:55,32,63,1,6.72,
Corey Perry,San Jose,RW,70,10,16,26,-16,94,0,0,0,0,0,0,1,0,1,0,98,10.2,85,16,18,0,34,17,2,3,0,2,2,1,13:31,0:19,0:36,37,53,1,6.84,
Drake Caggiula,Chicago,LW/RW/C,59,9,17,26,2,13,0,0,0,0,0,0,1,0,0,0,124,7.3,20,5,16,0.10,15,4,1,0,0,0,1,0,11:35,0:00,0:00,37,35,0,6.92,
Alex Killorn,Detroit,LW,76,9,17,26,-12,58,0,0,0,0,0,0,1,0,1,0,104,8.7,111,15,27,0.08,47,29,0,0,0,0,0,0,13:45,0:07,1:17,35,47,0,6.84,
Justin Holl,Toronto,RD,78,8,18,26,5,10,0,0,0,0,0,0,1,1,0,0,77,10.4,108,34,80,0,101,5,0,0,0,0,0,0,15:34,0:00,1:19,68,63,0,7.12,
Danton Heinen,Boston,C/LW/RW,82,8,18,26,-32,18,0,0,0,0,0,0,0,0,1,0,74,10.8,61,12,40,0.51,40,9,0,0,0,0,0,0,13:10,0:00,0:00,35,67,0,6.21,
Juuso Riikola,Pittsburgh,LD,82,8,18,26,6,24,5,2,7,0,0,0,2,0,0,0,99,8.1,85,23,33,0,68,12,0,0,0,0,0,0,18:20,1:18,0:00,77,71,1,7.06,
Aleksi Heponiemi,Florida,C,71,7,19,26,-8,2,1,0,1,0,0,0,1,0,0,0,68,10.3,7,11,7,0.54,24,1,0,0,0,0,0,0,12:19,0:02,0:00,31,39,1,6.79,
Otto Leskinen,Montreal,LD,47,6,20,26,-5,0,0,0,0,0,0,0,3,0,0,0,59,10.2,16,8,7,0,15,0,0,0,0,0,0,0,13:22,0:00,0:01,34,39,0,7.11,
